THREE MILE ISLAND-1,1968,1974,three mile island 1,2016-03-07T15:26:40Z,Operable,819,1974-06-19,1974-06-05,PWR,880,1968-05-18,,Exelon Corporation,819,40.1539,-76.727,United States Of America,Exelon Generation Co., Llc,1974-09-02,B&W; (L-loop),Exelon Generation Co., Llc,2568,,819,Three Mile Island 1,
AKTAU,1964,1973,aktau,2016-03-07T15:25:48Z,Permanent Shutdown,52,1973-07-16,1972-11-01,FBR,90,1964-10-01,,Joint Stock Company "National Atomic Company Kazatomprom",52,43.607,51.283,Kazakhstan,Mangishlak Atomic Energy Complex-Kazatomprom,Limited Liability Company,1973-07-16,BN-350,Mangishlak Atomic Energy Complex-Kazatomprom,Limited Liability Company,1000,Also known as Shevchenko,135,Aktau,
FORT CALHOUN-1,1968,1973,fort calhoun 1,2016-03-07T15:26:08Z,Operable,482,1973-08-25,1973-08-06,PWR,512,1968-06-07,,Omaha Public Power District,482,41.5202,-96.076,United States Of America,Omaha Public Power District,1973-09-26,CE (2-loop),Omaha Public Power District,1500,,478,Fort Calhoun 1,
KOLA-1,1970,1973,kola 1,2016-03-07T15:26:18Z,Operable,411,1973-06-29,1973-06-26,PWR,440,1970-05-01,,Joint Stock Company 'Concern Rosenergoatom',411,67.4667,32.4913,Russia,Joint Stock Company 'Concern Rosenergoatom',1973-12-28,VVER V-230,Joint Stock Company 'Concern Rosenergoatom',1375,,411,Kola 1,
OCONEE-1,1967,1973,oconee 1,2016-03-07T15:26:25Z,Operable,846,1973-05-06,1973-04-19,PWR,891,1967-11-06,,Duke Energy  Corp.,846,34.7964,-82.8944,United States Of America,Duke Energy  Corp.,1973-07-15,B&W; (L-loop),Duke Energy  Corp.,2568,,887,Oconee 1,
SURRY-2,1968,1973,surry 2,2016-03-07T15:26:39Z,Operable,838,1973-03-10,1973-03-07,PWR,890,1968-06-25,,Dominion Resources, Inc.,838,37.1659,-76.7003,United States Of America,Dominion Generation,1973-05-01,W (3-loop) DRYSUB,Dominion Generation,2587,,788,Surry 2,
BROWNS FERRY-1,1967,1973,browns ferry 1,2016-03-07T15:25:55Z,Operable,1101,1973-10-15,1973-08-17,BWR,1155,1967-05-01,,Tennessee Valley Authority,1101,34.7038,-87.119,United States Of America,Tennessee Valley Authority,1974-08-01,BWR-4 (Mark 1),Tennessee Valley Authority,3458,,1065,Browns Ferry 1,
INDIAN POINT-2,1966,1973,indian point 2,2016-03-07T15:26:16Z,Operable,1020,1973-06-26,1973-05-22,PWR,1067,1966-10-14,,Entergy Nuclear Operations, Inc.,1020,41.2693,-73.9497,United States Of America,Entergy Nuclear Operations, Inc.,1974-08-01,W (4-loop) DRYAMB,Entergy Nuclear Operations, Inc.,3216,,873,Indian Point 2,
FUKUSHIMA-DAIICHI-2,1969,1973,fukushima daiichi 2,2016-03-07T15:26:09Z,Permanent Shutdown,760,1973-12-24,1973-05-10,BWR,784,1969-06-09,,Tokyo Electric Power Company,760,37.4222,141.032,Japan,Tokyo Electric Power Company,1974-07-18,BWR-4,Tokyo Electric Power Company,2381,,760,Fukushima Daiichi 2,
NIEDERAICHBACH,1966,1973,niederaichbach,2016-03-07T15:26:24Z,Permanent Shutdown,100,1973-01-01,1972-12-17,HWGCR,106,1966-06-01,,Karlsruher Institut Für Technologie
(Kernforschungszentrum Karlsruhe -Kfk),100,48.6044,12.3043,Germany,Kernkraftwerk Niederaichbach Gmbh,1973-01-01,pressure tube reactor,Kernkraftwerk Niederaichbach Gmbh,321,Also known as KKN,100,Niederaichbach,
OCONEE-2,1967,1973,oconee 2,2016-03-07T15:26:25Z,Operable,846,1973-12-05,1973-11-11,PWR,891,1967-11-06,,Duke Energy  Corp.,846,34.7959,-82.8944,United States Of America,Duke Energy  Corp.,1974-09-09,B&W; (L-loop),Duke Energy  Corp.,2568,,887,Oconee 2,
PICKERING-4,1968,1973,pickering 4,2016-03-07T15:26:30Z,Operable,515,1973-05-21,1973-05-16,PHWR,542,1968-05-01,,Ontario Power Generation,515,43.8113,-79.0673,Canada,Ontario Power Generation,1973-06-17,CANDU 500A,Ontario Power Generation,1744,,508,Pickering 4,
PHENIX,1968,1973,phenix,2016-03-07T15:26:29Z,Permanent Shutdown,130,1973-12-13,1973-08-31,FBR,142,1968-11-01,,CEA,130,44.1421,4.71156,France,CEA (80%), EDF (20%),1974-07-14,PH-250,CEA (80%), EDF (20%),345,,233,Phenix,
GREIFSWALD-1,1970,1973,greifswald 1,2016-03-07T15:26:12Z,Permanent Shutdown,408,1973-12-17,1973-12-15,PWR,440,1970-03-01,,Energiewerke Nord Gmbh,408,54.1427,13.6675,Germany,Energiewerke Nord Gmbh,1974-07-12,VVER V-230,Energiewerke Nord Gmbh,1375,Also known as KGR 1,440,Greifswald 1,
ZION-2,1968,1973,zion 2,2016-03-07T15:26:46Z,Permanent Shutdown,1040,1973-12-26,1973-12-24,PWR,1085,1968-12-01,,Exelon Generation Co., Llc,1040,42.4458,-87.8,United States Of America,Exelon Generation Co., Llc,1974-09-17,W (4-loop),Exelon Generation Co., Llc,3250,,1040,Zion 2,
BORSSELE,1969,1973,borssele,2016-03-07T15:25:54Z,Operable,482,1973-07-04,1973-06-20,PWR,515,1969-07-01,,N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,482,51.4311,3.71867,Netherlands,N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,1973-10-26,2-loops KWU,N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,1366,,495,Borssele,
LENINGRAD-1,1970,1973,leningrad 1,2016-03-07T15:26:21Z,Operable,925,1973-12-21,1973-09-12,LWGR,1000,1970-03-01,,Joint Stock Company 'Concern Rosenergoatom',925,59.8403,29.0274,Russia,Joint Stock Company 'Concern Rosenergoatom',1974-11-01,RBMK-1000,Joint Stock Company 'Concern Rosenergoatom',3200,,925,Leningrad 1,
PRAIRIE ISLAND-1,1968,1973,prairie island 1,2016-03-07T15:26:31Z,Operable,522,1973-12-04,1973-12-01,PWR,566,1968-06-25,,Xcel Energy,522,44.6223,-92.6314,United States Of America,Northern States Power Co.
(Subsidiary Of Xcel Energy),1973-12-16,W (2-loop) DRYAMB,Northern States Power Co.
(Subsidiary Of Xcel Energy),1677,,530,Prairie Island 1,
SHIMANE-1,1970,1973,shimane 1,2016-03-07T15:26:35Z,Permanent Shutdown,439,1973-12-02,1973-06-01,BWR,460,1970-07-02,,The Chugoku Electric Power Co.,Inc.,439,35.5368,132.999,Japan,The Chugoku Electric Power Co.,Inc.,1974-03-29,BWR-3,The Chugoku Electric Power Co.,Inc.,1380,,439,Shimane 1,
TURKEY POINT-4,1967,1973,turkey point 4,2016-03-07T15:26:43Z,Operable,802,1973-06-21,1973-06-11,PWR,829,1967-04-27,,Florida Power & Light Co.,802,25.4346,-80.3291,United States Of America,Florida Power & Light Co.,1973-09-07,W (3-loop) DRYAMB,Florida Power & Light Co.,2644,,693,Turkey Point 4,
ZION-1,1968,1973,zion 1,2016-03-07T15:26:45Z,Permanent Shutdown,1040,1973-06-28,1973-06-19,PWR,1085,1968-12-01,,Exelon Generation Co., Llc,1040,42.4458,-87.801,United States Of America,Exelon Generation Co., Llc,1973-12-31,W (4-loop),Exelon Generation Co., Llc,3250,,1040,Zion 1,
NOVOVORONEZH-4,1967,1972,novovoronezh 4,2016-03-07T15:26:25Z,Operable,385,1972-12-28,1972-12-25,PWR,417,1967-07-01,,Joint Stock Company 'Concern Rosenergoatom',385,51.2739,39.2064,Russia,Joint Stock Company 'Concern Rosenergoatom',1973-03-24,VVER V-179,Joint Stock Company 'Concern Rosenergoatom',1375,,385,Novovoronezh 4,
MIHAMA-2,1968,1972,mihama 2,2016-03-07T15:26:22Z,Permanent Shutdown,470,1972-04-21,1972-04-10,PWR,500,1968-05-29,,Kansai Electric Power Co.,470,35.7008,135.962,Japan,Kansai Electric Power Co.,1972-07-25,M (2-loop),Kansai Electric Power Co.,1456,,470,Mihama 2,
BUGEY-1,1965,1972,bugey 1,2016-03-07T15:25:57Z,Permanent Shutdown,540,1972-04-15,1972-03-21,GCR,555,1965-12-01,,EDF,540,45.7957,5.26766,France,EDF,1972-07-01,UNGG,EDF,1954,,540,Bugey 1,
QUAD CITIES-2,1967,1972,quad cities 2,2016-03-07T15:26:31Z,Operable,911,1972-05-23,1972-04-26,BWR,940,1967-02-15,75% - 25%,Exelon - Midamerican Energy,911,41.7263,-90.3078,United States Of America,Exelon Generation Co., Llc,1973-03-10,BWR-3 (Mark 1),Exelon Generation Co., Llc,2957,,789,Quad Cities 2,
PILGRIM-1,1968,1972,pilgrim 1,2016-03-07T15:26:30Z,Operable,677,1972-07-19,1972-06-16,BWR,711,1968-08-26,,Entergy Nuclear Operations, Inc.,677,41.9449,-70.5776,United States Of America,Entergy Nuclear Operations, Inc.,1972-12-01,BWR-3 (Mark 1),Entergy Nuclear Operations, Inc.,2028,,655,Pilgrim 1,
VERMONT YANKEE,1967,1972,vermont yankee,2016-03-07T15:26:43Z,Permanent Shutdown,605,1972-09-20,1972-03-24,BWR,635,1967-12-11,,Entergy Nuclear Operations, Inc.,605,42.7787,-72.5143,United States Of America,Entergy Nuclear Operations, Inc.,1972-11-30,BWR-4 (Mark 1),Entergy Nuclear Operations, Inc.,1912,,514,Vermont Yankee,
SURRY-1,1968,1972,surry 1,2016-03-07T15:26:38Z,Operable,838,1972-07-04,1972-07-01,PWR,890,1968-06-25,,Dominion Resources, Inc.,838,37.1664,-76.7003,United States Of America,Dominion Generation,1972-12-22,W (3-loop) DRYSUB,Dominion Generation,2587,,788,Surry 1,
MAINE YANKEE,1968,1972,maine yankee,2016-03-07T15:26:22Z,Permanent Shutdown,860,1972-11-08,1972-10-23,PWR,900,1968-10-01,,,860,43.9505,-69.6946,United States Of America,Maine Yankee Atomic Power Co.,1972-12-28,,Maine Yankee Atomic Power Co.,2630,,825,Maine Yankee,
QUAD CITIES-1,1967,1972,quad cities 1,2016-03-07T15:26:31Z,Operable,908,1972-04-12,1971-10-18,BWR,940,1967-02-15,75% - 25%,Exelon - Midamerican Energy,908,41.7268,-90.3078,United States Of America,Exelon Generation Co., Llc,1973-02-18,BWR-3 (Mark 1),Exelon Generation Co., Llc,2957,,789,Quad Cities 1,
PICKERING-3,1967,1972,pickering 3,2016-03-07T15:26:29Z,Permanent Shutdown,515,1972-05-03,1972-04-24,PHWR,542,1967-12-01,,Ontario Hydro,515,43.8114,-79.0679,Canada,Ontario Power Generation,1972-06-01,CANDU 500A,Ontario Power Generation,1744,,508,Pickering 3,
VANDELLOS-1,1968,1972,vandellos 1,2016-03-07T15:26:43Z,Permanent Shutdown,480,1972-05-06,1972-02-11,GCR,500,1968-06-21,,Hispano-Francesa De Energia Nuclear, S.A.,480,40.9489,0.867494,Spain,Hispano-Francesa De Energia Nuclear, S.A.,1972-08-02,,Hispano-Francesa De Energia Nuclear, S.A.,1670,,480,Vandellos 1,
STADE,1967,1972,stade,2016-03-07T15:26:38Z,Permanent Shutdown,640,1972-01-29,1972-01-08,PWR,672,1967-12-01,,Kernkraftwerk Stade Gmbh,640,53.6195,9.52971,Germany,E.On Kernkraft Gmbh,1972-05-19,,E.On Kernkraft Gmbh,1900,Also known as KKS,630,Stade,
BOHUNICE A1,1958,1972,bohunice a1,2016-03-07T15:25:53Z,Permanent Shutdown,93,1972-12-25,1972-10-24,HWGCR,143,1958-08-01,,Jadrova A Vyradovacia Spolocnost
/Nuclear And Decommissioning Company, Plc./,93,48.4936,17.6869,Slovakia,Jadrova A Vyradovacia Spolocnost
/Nuclear And Decommissioning Company, Plc./,1972-12-25,KS 150,Jadrova A Vyradovacia Spolocnost
/Nuclear And Decommissioning Company, Plc./,560,,110,Bohunice A1,
POINT BEACH-2,1968,1972,point beach 2,2016-03-07T15:26:30Z,Operable,591,1972-08-02,1972-05-30,PWR,640,1968-07-25,,Nextera Energy Resources, Llc,591,44.2811,-87.5343,United States Of America,Nextera Energy Resources, Llc,1972-10-01,W (2-loop) DRYAMB,Nextera Energy Resources, Llc,1800,,497,Point Beach 2,
RAJASTHAN-1,1965,1972,rajasthan 1,2016-03-07T15:26:32Z,Operable,90,1972-11-30,1972-08-11,PHWR,100,1965-08-01,,Nuclear Power Corporation Of India Ltd,90,24.8762,75.6083,India,Nuclear Power Corporation Of India Ltd,1973-12-16,Horizontal Pressure Tube type,Nuclear Power Corporation Of India Ltd,346,,207,Rajasthan 1,
TURKEY POINT-3,1967,1972,turkey point 3,2016-03-07T15:26:42Z,Operable,802,1972-11-02,1972-10-20,PWR,829,1967-04-27,,Florida Power & Light Co.,802,25.4346,-80.3301,United States Of America,Florida Power & Light Co.,1972-12-14,W (3-loop) DRYAMB,Florida Power & Light Co.,2644,,693,Turkey Point 3,
BEZNAU-2,1968,1971,beznau 2,2016-03-07T15:25:52Z,Operable,365,1971-10-23,1971-10-16,PWR,380,1968-01-01,,Kernkraftwerk Beznau,365,47.552,8.23046,Switzerland,Kernkraftwerk Beznau,1971-12-01,W (2-loop),Kernkraftwerk Beznau,1130,,350,Beznau 2,
PALISADES,1967,1971,palisades,2016-03-07T15:26:27Z,Operable,793,1971-12-31,1971-05-24,PWR,845,1967-03-14,,Entergy Nuclear Operations, Inc.,793,42.3226,-86.3161,United States Of America,Entergy Nuclear Operations, Inc.,1971-12-31,CE (2-loop) DRYAMB,Entergy Nuclear Operations, Inc.,2565,,805,Palisades,
WYLFA-1,1963,1971,wylfa 1,2016-03-07T15:26:44Z,Permanent Shutdown,490,1971-01-24,1969-11-01,GCR,530,1963-09-01,,Nuclear Decommissioning Authority,490,53.4159,-4.48044,United Kingdom,Magnox Limited,1971-11-01,MAGNOX,Magnox Limited,1650,,550,Wylfa 1,
DRESDEN-3,1966,1971,dresden 3,2016-03-07T15:26:05Z,Operable,879,1971-07-22,1971-01-12,BWR,935,1966-10-14,,Exelon Corporation,879,41.3851,-88.2684,United States Of America,Exelon Generation Co., Llc,1971-11-16,BWR-3 (Mark 1),Exelon Generation Co., Llc,2957,,794,Dresden 3,
NOVOVORONEZH-3,1967,1971,novovoronezh 3,2016-03-07T15:26:24Z,Operable,385,1971-12-27,1971-12-22,PWR,417,1967-07-01,,Joint Stock Company 'Concern Rosenergoatom',385,51.2744,39.2064,Russia,Joint Stock Company 'Concern Rosenergoatom',1972-06-29,VVER V-179,Joint Stock Company 'Concern Rosenergoatom',1375,,385,Novovoronezh 3,
OSKARSHAMN-1,1966,1971,oskarshamn 1,2016-03-07T15:26:26Z,Operable,473,1971-08-19,1970-12-12,BWR,492,1966-08-01,,OKG Aktiebolag,473,57.4146,16.6658,Sweden,OKG Aktiebolag,1972-02-06,ABB-I,OKG Aktiebolag,1375,,440,Oskarshamn 1,
WYLFA-2,1963,1971,wylfa 2,2016-03-07T15:26:44Z,Permanent Shutdown,490,1971-07-21,1970-09-01,GCR,540,1963-09-01,,Nuclear Decommissioning Authority,490,53.4154,-4.48044,United Kingdom,Magnox Limited,1972-01-03,MAGNOX,Magnox Limited,1920,,550,Wylfa 2,
APS-1 OBNINSK,1951,1954,aps 1 obninsk,2016-03-07T15:25:49Z,Permanent Shutdown,5,1954-06-27,1954-05-06,LWGR,6,1951-01-01,Minsredmash,Ministry Of Medium Machine Building Of The Ussr,5,55.0839,36.5704,Russia,Ministry Of Medium Machine Building Of The Ussr (Minsredmash),1954-12-01,AM-1,Ministry Of Medium Machine Building Of The Ussr (Minsredmash),30,Also known as Atomic Power Station 1 Obninsk,5,Aps 1 Obninsk,
CAREM25,2014,,carem25,2016-03-07T15:25:58Z,Under Construction,25,,,PWR,29,2014-02-08,,Comision Nacional De Energia Atomica,25,,,Argentina,Comision Nacional De Energia Atomica,,CAREM Prototype (Integrated-PWR),Comision Nacional De Energia Atomica,100,,25,Carem25,
KAKRAPAR-3,2010,,kakrapar 3,2016-03-07T15:26:17Z,Under Construction,630,,,PHWR,700,2010-11-22,,Nuclear Power Corporation Of India Ltd,630,21.2352,73.3507,India,Nuclear Power Corporation Of India Ltd,,PHWR-700,Nuclear Power Corporation Of India Ltd,2166,,630,Kakrapar 3,
MOCHOVCE-4,1987,,mochovce 4,2016-03-07T15:26:23Z,Under Construction,440,,,PWR,471,1987-01-27,,Slovenské Elektrárne, A.S.,440,48.2594,18.4547,Slovakia,Slovenské Elektrárne, A.S.,,VVER V-213,Slovenské Elektrárne, A.S.,1375,,440,Mochovce 4,
NOVOVORONEZH 2-1,2008,,novovoronezh 2 1,2016-03-07T15:26:24Z,Under Construction,1114,,,PWR,1199,2008-06-24,,Joint Stock Company 'Concern Rosenergoatom',1114,51.2732,39.1966,Russia,Joint Stock Company 'Concern Rosenergoatom',,VVER V-392M,Joint Stock Company 'Concern Rosenergoatom',3200,,1114,Novovoronezh 2 1,
LENINGRAD 2-1,2008,,leningrad 2 1,2016-03-07T15:26:21Z,Under Construction,1085,,,PWR,1170,2008-10-25,,Joint Stock Company 'Concern Rosenergoatom',1085,59.837,29.0394,Russia,Joint Stock Company 'Concern Rosenergoatom',,VVER V-491,Joint Stock Company 'Concern Rosenergoatom',3200,,1085,Leningrad 2 1,
PFBR,2004,,pfbr,2016-03-07T15:26:29Z,Under Construction,470,,,FBR,500,2004-10-23,,Bharatiya Nabhikiya Vidyut Nigam Limited,470,12.5531,80.174,India,Bharatiya Nabhikiya Vidyut Nigam Limited,,Prototype,Bharatiya Nabhikiya Vidyut Nigam Limited,1253,Also known as Prototype Fast Breeder Reactor,470,Pfbr,
RAJASTHAN-7,2011,,rajasthan 7,2016-03-07T15:26:32Z,Under Construction,630,,,PHWR,700,2011-07-18,,Nuclear Power Corporation Of India Ltd,630,24.8722,75.6259,India,Nuclear Power Corporation Of India Ltd,,Horizontal Pressure Tube type,Nuclear Power Corporation Of India Ltd,2177,,630,Rajasthan 7,
SHIDAO BAY-1,2012,,shidao bay 1,2016-03-07T15:26:35Z,Under Construction,200,,,HTGR,211,2012-12-09,,China Huaneng Group,200,,,China,Huaneng Shandong Shidao Bay Nuclear Power Company,Ltd.,,HTR-PM,Huaneng Shandong Shidao Bay Nuclear Power Company,Ltd.,500,,200,Shidao Bay 1,
TIANWAN-3,2012,,tianwan 3,2016-03-07T15:26:40Z,Under Construction,990,,,PWR,1060,2012-12-27,,China National Nuclear Corporation,990,34.6868,119.456,China,Jiangsu Nuclear Power Corporation,,VVER V-428M,Jiangsu Nuclear Power Corporation,3000,,990,Tianwan 3,
AKADEMIK LOMONOSOV-1,2007,,akademik lomonosov 1,2016-03-07T15:25:48Z,Under Construction,32,,,PWR,38,2007-04-15,,Joint Stock Company 'Concern Rosenergoatom',32,59.9191,30.2611,Russia,Joint Stock Company 'Concern Rosenergoatom',,KLT-40S 'Floating',Joint Stock Company 'Concern Rosenergoatom',150,,32,Akademik Lomonosov 1,
BARAKAH-1,2012,,barakah 1,2016-03-07T15:25:50Z,Under Construction,1345,,,PWR,1400,2012-07-18,,Emirates Nuclear Energy Corporation,1345,23.9649,52.2332,United Arab Emirates,Emirates Nuclear Energy Corporation,,APR-1400,Emirates Nuclear Energy Corporation,3983,,1345,Barakah 1,
BELARUSIAN-2,2014,,belarusian 2,2016-03-07T15:25:51Z,Under Construction,1109,,,PWR,1194,2014-04-26,,Republican Unitary Enterprise "Belarusian Nuclear Power Plant",1109,,,Belarus,Republican Unitary Enterprise "Belarusian Nuclear Power Plant",,VVER V-491,Republican Unitary Enterprise "Belarusian Nuclear Power Plant",3200,,1109,Belarusian 2,
HONGYANHE-4,2009,,hongyanhe 4,2016-03-07T15:26:15Z,Under Construction,1000,,2016-03-05,PWR,1080,2009-08-15,,Liaoning Hongyanhe Nuclear Power Co Ltd,1000,39.8022,121.47806,China,Liaoning Hongyanhe Nuclear Power Co Ltd,,CPR-1000,Liaoning Hongyanhe Nuclear Power Co Ltd,2905,,1000,Hongyanhe 4,
KAKRAPAR-4,2010,,kakrapar 4,2016-03-07T15:26:17Z,Under Construction,630,,,PHWR,700,2010-11-22,,Nuclear Power Corporation Of India Ltd,630,21.2346,73.3507,India,Nuclear Power Corporation Of India Ltd,,PHWR-700,Nuclear Power Corporation Of India Ltd,2166,,630,Kakrapar 4,
KHMELNITSKI-4,1987,,khmelnitski 4,2016-03-07T15:26:18Z,Under Construction,950,,,PWR,1000,1987-02-01,,Se “Nnegc “Energoatom”,950,50.3022,26.643,Ukraine,State Enterprise “National Nuclear Energy Generating Company ‘Energoatom”,,VVER V-392B,State Enterprise “National Nuclear Energy Generating Company ‘Energoatom”,3200,,950,Khmelnitski 4,
MOCHOVCE-3,1987,,mochovce 3,2016-03-07T15:26:23Z,Under Construction,440,,,PWR,471,1987-01-27,,Slovenské Elektrárne, A.S.,440,48.2599,18.4547,Slovakia,Slovenské Elektrárne, A.S.,,VVER V-213,Slovenské Elektrárne, A.S.,1375,,440,Mochovce 3,
LENINGRAD 2-2,2010,,leningrad 2 2,2016-03-07T15:26:21Z,Under Construction,1085,,,PWR,1170,2010-04-15,,Joint Stock Company 'Concern Rosenergoatom',1085,59.837,29.0399,Russia,Joint Stock Company 'Concern Rosenergoatom',,VVER V-491,Joint Stock Company 'Concern Rosenergoatom',3200,,1085,Leningrad 2 2,
LUNGMEN 1,1999,,lungmen 1,2016-03-07T15:26:22Z,Under Construction,1300,,,BWR,1350,1999-03-31,,Taiwan Power Co.,1300,25.0384,121.924,Taiwan,Taiwan Power Co.,,ABWR,Taiwan Power Co.,3926,,1300,Lungmen 1,
NINGDE-4,2010,,ningde 4,2016-03-07T15:26:24Z,Under Construction,1018,,,PWR,1080,2010-09-29,,China Guangdong Nuclear Power Group,1018,27.0447,120.284,China,Fujian Ningde Nuclear Power Company Ltd.,,CPR-1000,Fujian Ningde Nuclear Power Company Ltd.,2905,,1018,Ningde 4,
ROSTOV-4,2010,,rostov 4,2016-03-07T15:26:33Z,Under Construction,1011,,,PWR,1100,2010-06-16,,Joint Stock Company 'Concern Rosenergoatom',1011,47.6026,42.3761,Russia,Joint Stock Company 'Concern Rosenergoatom',,VVER V-320,Joint Stock Company 'Concern Rosenergoatom',3000,,1011,Rostov 4,
RAJASTHAN-8,2011,,rajasthan 8,2016-03-07T15:26:32Z,Under Construction,630,,,PHWR,700,2011-09-30,,Nuclear Power Corporation Of India Ltd,630,24.8722,75.6264,India,Nuclear Power Corporation Of India Ltd,,Horizontal Pressure Tube type,Nuclear Power Corporation Of India Ltd,2177,,630,Rajasthan 8,
SUMMER-2,2013,,summer 2,2016-03-07T15:26:38Z,Under Construction,1117,,,PWR,1250,2013-03-09,,South Carolina Electric & Gas Co.,1117,34.2995,-81.3138,United States Of America,South Carolina Electric & Gas Co.,,AP-1000,South Carolina Electric & Gas Co.,3400,Also known as Virgil C. Summer 2,1117,Summer 2,
SHIMANE-3,2007,,shimane 3,2016-03-07T15:26:36Z,Under Construction,1325,,,BWR,1373,2007-10-12,,The Chugoku Electric Power Co.,Inc.,1325,35.5388,133.005,Japan,The Chugoku Electric Power Co.,Inc.,,ABWR,The Chugoku Electric Power Co.,Inc.,3926,,1325,Shimane 3,
BARAKAH-2,2013,,barakah 2,2016-03-07T15:25:50Z,Under Construction,1345,,,PWR,1400,2013-05-28,,Emirates Nuclear Energy Corporation,1345,23.9649,52.2337,United Arab Emirates,Emirates Nuclear Energy Corporation,,APR-1400,Emirates Nuclear Energy Corporation,3983,,1345,Barakah 2,
BELARUSIAN-1,2013,,belarusian 1,2016-03-07T15:25:51Z,Under Construction,1109,,,PWR,1194,2013-11-06,,Republican Unitary Enterprise "Belarusian Nuclear Power Plant",1109,,,Belarus,Republican Unitary Enterprise "Belarusian Nuclear Power Plant",,VVER V-491,Republican Unitary Enterprise "Belarusian Nuclear Power Plant",3200,,1109,Belarusian 1,
AKADEMIK LOMONOSOV-2,2007,,akademik lomonosov 2,2016-03-07T15:25:48Z,Under Construction,32,,,PWR,38,2007-04-15,,Joint Stock Company 'Concern Rosenergoatom',32,59.9185,30.2611,Russia,Joint Stock Company 'Concern Rosenergoatom',,KLT-40S 'Floating',Joint Stock Company 'Concern Rosenergoatom',150,,32,Akademik Lomonosov 2,
ANGRA-3,2010,,angra 3,2016-03-07T15:25:49Z,Under Construction,1245,,,PWR,1350,2010-06-01,,Eletrobras Eletronuclear S.A.,1245,-23.0099,-44.47,Brazil,Eletrobras Eletronuclear S.A.,,PRE KONVOI,Eletrobras Eletronuclear S.A.,3765,,1245,Angra 3,
FLAMANVILLE-3,2007,,flamanville 3,2016-03-07T15:26:07Z,Under Construction,1600,,,PWR,1650,2007-12-03,,EDF,1600,49.5395,-1.87719,France,EDF,,EPR,EDF,4300,,1630,Flamanville 3,
FANGCHENGGANG-2,2010,,fangchenggang 2,2016-03-07T15:26:07Z,Under Construction,1000,,,PWR,1080,2010-12-23,,Guangxi Fangchenggang Nuclear Power Company Ltd,1000,21.605,108.3,China,Guangxi Fangchenggang Nuclear Power Company Ltd,,CPR-1000,Guangxi Fangchenggang Nuclear Power Company Ltd,2905,,1000,Fangchenggang 2,
CHASNUPP-4,2011,,chasnupp 4,2016-03-07T15:26:00Z,Under Construction,315,,,PWR,340,2011-12-18,,Pakistan Atomic Energy Commission,315,32.3919,71.466,Pakistan,Pakistan Atomic Energy Commission,,CNP-300,Pakistan Atomic Energy Commission,999,,315,Chasnupp 4,
HONGYANHE-5,2015,,hongyanhe 5,2016-03-07T15:26:15Z,Under Construction,1000,,,PWR,1080,2015-03-29,,Liaoning Hongyanhe Nuclear Power Co Ltd,1000,39.815,121.468,China,Liaoning Hongyanhe Nuclear Power Co Ltd,,ACPR-1000,Liaoning Hongyanhe Nuclear Power Co Ltd,2905,,1000,Hongyanhe 5,
FUQING-3,2010,,fuqing 3,2016-03-07T15:26:10Z,Under Construction,1000,,,PWR,1080,2010-12-31,,China National Nuclear Corporation,1000,25.4385,119.453,China,CNNC Fujian Fuqing Nuclear Power Co Ltd,,CPR-1000,CNNC Fujian Fuqing Nuclear Power Co Ltd,2905,,1000,Fuqing 3,
KHMELNITSKI-3,1986,,khmelnitski 3,2016-03-07T15:26:18Z,Under Construction,950,,,PWR,1000,1986-03-01,,Se “Nnegc “Energoatom”,950,50.3016,26.645,Ukraine,State Enterprise “National Nuclear Energy Generating Company ‘Energoatom”,,VVER V-392B,State Enterprise “National Nuclear Energy Generating Company ‘Energoatom”,3200,,950,Khmelnitski 3,
OHMA,2010,,ohma,2016-03-07T15:26:26Z,Under Construction,1325,,,BWR,1383,2010-05-07,,Electric Power Development Co.,Ltd.,1325,41.507,140.909,Japan,Electric Power Development Co.,Ltd.,,ABWR,Electric Power Development Co.,Ltd.,3926,,1325,Ohma,
LUNGMEN 2,1999,,lungmen 2,2016-03-07T15:26:22Z,Under Construction,1300,,,BWR,1350,1999-08-30,,Taiwan Power Co.,1300,25.0389,121.924,Taiwan,Taiwan Power Co.,,ABWR,Taiwan Power Co.,3926,,1300,Lungmen 2,
KUDANKULAM-2,2002,,kudankulam 2,2016-03-07T15:26:20Z,Under Construction,917,,,PWR,1000,2002-07-04,,Nuclear Power Corporation Of India Ltd,917,8.16666,77.7127,India,Nuclear Power Corporation Of India Ltd,,VVER V-412,Nuclear Power Corporation Of India Ltd,3000,,917,Kudankulam 2,
VOGTLE-3,2013,,vogtle 3,2016-03-07T15:26:43Z,Under Construction,1117,,,PWR,1250,2013-03-12,,Georgia Power Co.,1117,33.14269,-81.76824,United States Of America,Southern Nuclear Operating Company, Inc.,,AP-1000,Southern Nuclear Operating Company, Inc.,3400,,1117,Vogtle 3,
WATTS BAR-2,1973,,watts bar 2,2016-03-07T15:26:43Z,Under Construction,1165,,,PWR,1218,1973-09-01,,Tennessee Valley Authority,1165,35.6005,-84.7893,United States Of America,Tennessee Valley Authority,,W (4-loop) (ICECND),Tennessee Valley Authority,3425,,1165,Watts Bar 2,
